Date,Price,Open,High,Low,Vol.,Change %,Date_m
30-09-17,55.26,52.62,55.92,52.54,251.46K,5.02,43008
01-10-17,54.69,55.26,55.33,53.50,193.40K,-1.03,43009
02-10-17,53.37,54.69,55.08,52.62,225.68K,-2.41,43010
03-10-17,52.15,53.37,53.59,51.35,232.83K,-2.29,43011
04-10-17,51.16,52.15,53.00,50.53,205.24K,-1.9,43012
05-10-17,51.67,51.16,51.94,50.25,162.26K,1,43013
06-10-17,52.12,51.67,52.73,51.40,146.89K,0.87,43014
07-10-17,52.57,52.12,52.85,51.60,108.03K,0.86,43015
08-10-17,53.27,52.57,54.79,52.40,202.57K,1.33,43016
09-10-17,50.04,53.27,53.41,48.15,441.20K,-6.06,43017
10-10-17,50.40,50.04,51.48,49.59,193.69K,0.72,43018
11-10-17,50.81,50.40,51.00,50.22,98.34K,0.81,43019
12-10-17,59.58,50.81,59.58,50.66,877.10K,17.26,43020
13-10-17,58.90,59.58,60.96,55.25,838.33K,-1.14,43021
14-10-17,63.94,58.90,66.85,58.30,699.49K,8.56,43022
15-10-17,65.51,63.94,69.59,62.06,754.18K,2.46,43023
16-10-17,64.72,65.51,66.40,62.33,348.95K,-1.21,43024
17-10-17,59.19,64.72,64.99,58.51,402.66K,-8.54,43025
18-10-17,60.67,59.19,61.85,52.90,807.13K,2.5,43026
19-10-17,59.84,60.67,61.42,58.34,368.59K,-1.37,43027
20-10-17,60.12,59.84,62.20,58.52,334.67K,0.47,43028
21-10-17,58.14,60.12,60.38,56.20,295.36K,-3.29,43029
22-10-17,56.75,58.14,58.89,56.12,190.55K,-2.39,43030
23-10-17,54.76,56.75,56.75,52.45,430.42K,-3.51,43031
24-10-17,55.61,54.76,59.19,52.50,495.67K,1.55,43032
25-10-17,56.36,55.61,56.92,53.55,257.21K,1.35,43033
26-10-17,55.56,56.36,57.16,54.89,150.37K,-1.42,43034
27-10-17,55.24,55.56,56.15,54.75,125.60K,-0.58,43035
28-10-17,54.52,55.24,55.88,54.01,90.59K,-1.3,43036
29-10-17,56.59,54.52,58.00,54.26,189.86K,3.8,43037
30-10-17,56.40,56.59,58.39,55.85,186.74K,-0.34,43038
31-10-17,55.41,56.40,56.81,55.40,169.19K,-1.76,43039
01-11-17,53.00,55.41,55.60,52.82,235.91K,-4.35,43040
02-11-17,54.35,53.00,54.85,50.25,558.25K,2.55,43041
03-11-17,56.19,54.35,56.35,53.96,316.10K,3.39,43042
04-11-17,55.09,56.19,56.30,54.65,159.54K,-1.96,43043
05-11-17,54.67,55.09,55.53,54.38,151.83K,-0.76,43044
06-11-17,54.60,54.67,55.85,53.37,221.45K,-0.13,43045
07-11-17,60.61,54.60,63.71,54.60,734.43K,11.01,43046
08-11-17,62.46,60.61,64.30,59.60,788.53K,3.05,43047
09-11-17,64.40,62.46,67.24,61.89,612.29K,3.11,43048
10-11-17,59.32,64.40,65.94,56.13,809.04K,-7.89,43049
11-11-17,62.49,59.32,63.99,59.02,455.02K,5.34,43050
12-11-17,58.81,62.49,62.60,57.08,569.16K,-5.89,43051
13-11-17,61.24,58.81,62.42,58.23,358.10K,4.13,43052
14-11-17,62.33,61.24,63.57,60.56,336.63K,1.78,43053
15-11-17,63.30,62.33,65.43,62.20,375.89K,1.56,43054
16-11-17,70.56,63.30,72.50,62.52,845.41K,11.47,43055
17-11-17,67.50,70.56,71.46,65.52,770.63K,-4.34,43056
18-11-17,69.35,67.50,69.95,65.62,338.05K,2.74,43057
19-11-17,71.70,69.35,73.40,68.55,519.94K,3.39,43058
20-11-17,72.62,71.70,73.25,71.13,403.14K,1.28,43059
21-11-17,70.00,72.62,73.00,68.00,663.60K,-3.61,43060
22-11-17,72.31,70.00,72.32,70.00,320.00K,3.3,43061
23-11-17,73.30,72.31,77.96,71.07,696.78K,1.37,43062
24-11-17,77.54,73.30,77.70,72.51,521.99K,5.78,43063
25-11-17,89.13,77.54,89.88,77.24,1.01M,14.95,43064
26-11-17,86.62,89.13,89.21,84.18,668.21K,-2.82,43065
27-11-17,91.38,86.62,93.89,86.40,842.79K,5.5,43066
28-11-17,94.49,91.38,94.88,89.96,559.32K,3.4,43067
29-11-17,86.70,94.49,103.54,76.01,1.56M,-8.24,43068
30-11-17,85.82,86.70,93.50,78.00,1.01M,-1.01,43069
01-12-17,100.16,85.82,100.77,82.00,1.32M,16.71,43070
02-12-17,99.65,100.16,104.75,98.10,793.87K,-0.51,43071
03-12-17,101.20,99.65,107.49,97.00,759.75K,1.56,43072
04-12-17,104.28,101.20,104.50,95.47,580.55K,3.04,43073
05-12-17,101.01,104.28,104.29,101.01,466.66K,-3.14,43074
06-12-17,100.01,101.01,103.90,97.75,754.51K,-0.99,43075
07-12-17,97.96,100.01,102.48,95.01,931.06K,-2.05,43076
08-12-17,128.97,97.96,144.75,95.80,2.35M,31.66,43077
09-12-17,160.95,128.97,199.00,128.96,3.30M,24.8,43078
10-12-17,150.99,160.95,160.95,135.45,1.24M,-6.19,43079
11-12-17,218.60,150.99,235.00,149.96,2.28M,44.78,43080
12-12-17,352.08,218.60,420.00,213.30,3.56M,61.06,43081
13-12-17,312.89,352.08,372.55,275.00,2.17M,-11.13,43082
14-12-17,283.80,312.89,324.62,256.10,1.35M,-9.3,43083
15-12-17,303.79,283.80,322.97,252.22,1.63M,7.04,43084
16-12-17,306.86,303.79,314.97,280.00,754.23K,1.01,43085
17-12-17,324.74,306.86,334.85,303.24,856.74K,5.83,43086
18-12-17,359.40,324.74,366.90,305.77,1.09M,10.67,43087
19-12-17,350.79,359.40,380.00,324.67,1.35M,-2.4,43088
20-12-17,305.59,350.79,350.79,275.00,1.41M,-12.89,43089
21-12-17,311.00,305.59,327.99,291.01,671.62K,1.77,43090
22-12-17,267.79,311.00,311.89,144.00,3.04M,-13.89,43091
23-12-17,293.03,267.79,321.85,261.00,906.94K,9.43,43092
24-12-17,278.81,293.03,295.99,254.00,665.18K,-4.85,43093
25-12-17,273.52,278.81,287.40,271.12,291.44K,-1.9,43094
26-12-17,280.10,273.52,286.99,273.17,354.26K,2.41,43095
27-12-17,264.40,280.10,286.46,252.81,448.07K,-5.61,43096
28-12-17,251.18,264.40,266.00,223.59,703.31K,-5,43097
29-12-17,245.79,251.18,259.50,236.50,444.27K,-2.15,43098
30-12-17,216.03,245.79,246.00,206.00,593.42K,-12.11,43099
31-12-17,227.17,216.03,237.88,210.00,424.98K,5.16,43100
01-01-18,225.22,227.17,232.29,217.66,246.25K,-0.86,43101
02-01-18,253.31,225.22,262.00,225.21,661.46K,12.47,43102
03-01-18,244.99,253.31,258.54,240.72,433.47K,-3.28,43103
04-01-18,238.91,244.99,245.00,226.79,500.54K,-2.48,43104
05-01-18,246.23,238.91,251.97,236.24,472.80K,3.06,43105
06-01-18,279.42,246.23,304.00,245.00,797.57K,13.48,43106
07-01-18,272.06,279.42,286.95,265.24,355.27K,-2.63,43107
08-01-18,255.35,272.08,273.67,231.64,590.53K,-6.14,43108
09-01-18,246.79,255.21,258.75,238.75,404.78K,-3.35,43109
10-01-18,248.50,246.90,249.67,232.52,456.61K,0.69,43110
11-01-18,226.91,249.01,253.00,220.00,615.20K,-8.69,43111
12-01-18,235.52,226.90,241.97,220.52,333.69K,3.79,43112
13-01-18,258.02,235.52,263.00,235.51,388.68K,9.55,43113
14-01-18,237.89,258.44,267.98,233.82,383.06K,-7.8,43114
15-01-18,232.51,237.89,244.20,231.11,214.93K,-2.26,43115
16-01-18,191.13,232.51,233.21,147.00,1.42M,-17.8,43116
17-01-18,189.00,191.13,214.89,135.00,1.69M,-1.11,43117
18-01-18,192.60,189.00,211.00,176.31,829.77K,1.9,43118
19-01-18,192.50,192.57,203.00,187.10,406.24K,-0.05,43119
20-01-18,210.91,192.50,214.88,192.50,367.82K,9.56,43120
21-01-18,191.25,210.91,211.09,183.12,350.38K,-9.32,43121
22-01-18,179.42,191.25,194.70,165.50,457.35K,-6.19,43122
23-01-18,178.27,179.42,186.03,165.01,358.95K,-0.64,43123
24-01-18,180.60,178.27,184.69,172.23,263.66K,1.31,43124
25-01-18,178.86,180.59,184.78,175.00,232.19K,-0.96,43125
26-01-18,175.71,178.86,181.71,166.15,272.73K,-1.76,43126
27-01-18,179.65,175.71,182.00,173.96,174.12K,2.24,43127
28-01-18,191.12,179.65,192.47,178.65,229.03K,6.38,43128
29-01-18,179.57,191.12,191.12,175.56,211.20K,-6.04,43129
30-01-18,164.25,179.57,179.90,158.20,405.19K,-8.53,43130
31-01-18,161.90,164.25,166.50,155.00,326.66K,-1.43,43131
01-02-18,140.60,161.90,164.90,125.00,810.09K,-13.16,43132
02-02-18,130.69,140.60,141.34,100.21,1.26M,-7.05,43133
03-02-18,160.97,130.69,166.49,120.12,933.01K,23.17,43134
04-02-18,147.50,160.97,174.98,137.00,1.17M,-8.37,43135
05-02-18,124.98,147.51,153.86,112.79,1.34M,-15.27,43136
06-02-18,141.50,124.98,147.94,104.24,1.83M,13.22,43137
07-02-18,137.80,142.00,160.00,130.69,993.81K,-2.61,43138
08-02-18,149.02,137.80,151.00,136.69,497.02K,8.14,43139
09-02-18,164.10,149.00,164.29,142.18,542.48K,10.12,43140
10-02-18,155.08,164.10,169.49,148.02,648.21K,-5.5,43141
11-02-18,149.26,155.08,155.78,142.26,336.04K,-3.75,43142
12-02-18,161.50,149.26,163.28,149.18,349.01K,8.2,43143
13-02-18,158.91,161.50,162.00,153.40,216.62K,-1.6,43144
14-02-18,211.86,158.91,219.00,158.91,1.72M,33.32,43145
15-02-18,221.24,211.85,237.71,206.48,1.23M,4.43,43146
16-02-18,228.24,221.22,234.75,210.55,639.70K,3.16,43147
17-02-18,229.90,228.24,233.00,225.03,298.37K,0.73,43148
18-02-18,214.50,229.90,232.75,212.45,526.36K,-6.7,43149
19-02-18,222.10,214.50,225.95,213.50,254.56K,3.54,43150
20-02-18,229.39,222.10,251.90,221.50,1.07M,3.28,43151
21-02-18,210.23,229.50,231.88,204.71,800.01K,-8.35,43152
